cards,class
"[7, 7, 50, 50, 102, 102, 152, 214, 214, 303, 303, 351, 388, 388, 400, 400, 490, 490, 508, 508, 556, 556, 701, 701, 704, 704, 780, 780, 943, 1128]",Paladin
"[7, 29, 29, 303, 303, 328, 328, 330, 351, 593, 636, 636, 869, 869, 942, 942, 1023, 1023, 1037, 1037, 1127, 1216, 1216, 31, 31, 132, 132, 445, 445, 1254]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 556, 556, 593, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 214, 303, 303, 328, 328, 490, 490, 508, 508, 556, 556, 717, 717, 761, 780, 780, 869, 869, 942, 942, 943, 1037, 1037, 1175, 1216, 1216]",Paladin
"[7, 7, 128, 128, 214, 214, 386, 386, 407, 407, 553, 553, 717, 717, 734, 734, 915, 915, 1010, 1010, 1037, 1037, 1101, 1101, 1195, 1199, 1189, 1189, 1233, 1248]",Paladin
"[7, 29, 303, 328, 351, 377, 485, 556, 674, 717, 848, 869, 893, 942, 1037, 1195, 1216, 453, 712, 713, 924, 1019, 1028, 1135, 1143, 1211, 1213, 1243, 1248, 1253]",Paladin
"[7, 7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 400, 407, 556, 556, 593, 717, 717, 761, 780, 780, 869, 869, 885, 885, 893, 1127, 1128, 1128, 1175]",Paladin
"[7, 29, 29, 224, 224, 303, 328, 328, 351, 400, 458, 458, 556, 556, 691, 761, 780, 780, 869, 869, 885, 885, 1023, 1023, 1056, 1127, 1128, 1199, 1216, 1216]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 556, 717, 717, 780, 780, 869, 869, 893, 893, 942, 942, 943, 1037, 1037, 1127, 1175, 1216, 1216]",Paladin
"[102, 102, 127, 127, 128, 128, 129, 129, 214, 214, 303, 303, 353, 353, 490, 490, 500, 508, 508, 704, 848, 848, 107, 107, 160, 160, 424, 424, 572, 572]",Paladin
"[102, 102, 303, 303, 351, 674, 674, 848, 848, 968, 968, 123, 123, 124, 124, 190, 190, 290, 290, 304, 304, 352, 352, 498, 498, 610, 610, 740, 740, 764]",Paladin
"[7, 7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 556, 556, 717, 717, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1127, 1128, 1175, 1216, 1216]",Paladin
